"Zip
Code","Place
Name",State,County,Lat,Long
28737,Glenwood,NC,McDowell,35.7387,-82.0595
28738,Hazelwood,NC,Haywood,35.4683,-83.0028
28739,Hendersonville,NC,Henderson,35.3192,-82.5
28740,Green Mountain,NC,Yancey,35.9956,-82.2879
28741,Highlands,NC,Macon,35.0705,-83.216
28742,Horse Shoe,NC,Henderson,35.3432,-82.5565
28743,Hot Springs,NC,Madison,35.8082,-82.9005
28744,Franklin,NC,Macon,35.1823,-83.3815
28745,Lake Junaluska,NC,Haywood,35.5258,-82.9704
28746,Lake Lure,NC,Rutherford,35.4464,-82.1752
28747,Lake Toxaway,NC,Transylvania,35.1451,-82.9191
28748,Leicester,NC,Buncombe,35.6498,-82.7106
28749,Little Switzerland,NC,McDowell,35.8493,-82.0904
28750,Lynn,NC,Polk,35.2362,-82.2362
28751,Maggie Valley,NC,Haywood,35.5201,-83.0929
28752,Marion,NC,McDowell,35.6819,-82.018
28753,Marshall,NC,Madison,35.8597,-82.7105
28754,Mars Hill,NC,Madison,35.8528,-82.5254
28755,Micaville,NC,Yancey,35.9096,-82.2132
28756,Mill Spring,NC,Polk,35.3338,-82.1557
28757,Montreat,NC,Buncombe,35.6415,-82.3156
28758,Mountain Home,NC,Henderson,35.3711,-82.4938
28759,Mills River,NC,Buncombe,35.3906,-82.568
28760,Naples,NC,Henderson,35.3817,-82.4813
28761,Nebo,NC,McDowell,35.6732,-81.9056
28762,Old Fort,NC,McDowell,35.6169,-82.1686
28763,Otto,NC,Macon,35.0515,-83.3854
28765,Penland,NC,Mitchell,35.9219,-82.1107
28766,Penrose,NC,Transylvania,35.2524,-82.6222
28768,Pisgah Forest,NC,Transylvania,35.2599,-82.6695
28770,Ridgecrest,NC,Buncombe,35.6186,-82.3005
28771,Robbinsville,NC,Graham,35.3259,-83.7888
28772,Rosman,NC,Transylvania,35.1592,-82.8383
28773,Saluda,NC,Polk,35.2383,-82.3306
28774,Sapphire,NC,Transylvania,35.0666,-83.0019
28775,Scaly Mountain,NC,Macon,35.0311,-83.3274
28776,Skyland,NC,Buncombe,35.4835,-82.5207
28777,Spruce Pine,NC,Mitchell,35.906,-82.0705
28778,Swannanoa,NC,Buncombe,35.6172,-82.407
28779,Sylva,NC,Jackson,35.3481,-83.2031
28781,Topton,NC,Cherokee,35.2151,-83.6461
28782,Tryon,NC,Polk,35.2157,-82.2394
28783,Tuckasegee,NC,Jackson,35.2599,-83.0749
28784,Tuxedo,NC,Henderson,35.2174,-82.4178
28785,Waynesville,NC,Haywood,35.533,-82.9719
28786,Waynesville,NC,Haywood,35.5018,-82.9913
28787,Weaverville,NC,Buncombe,35.7126,-82.5491
28788,Webster,NC,Jackson,35.3462,-83.2193
28789,Whittier,NC,Jackson,35.4469,-83.2872
28790,Zirconia,NC,Henderson,35.2153,-82.4574
28791,Hendersonville,NC,Henderson,35.3464,-82.525
28792,Hendersonville,NC,Henderson,35.3613,-82.4264
28793,Hendersonville,NC,Henderson,35.2927,-82.5036
28801,Asheville,NC,Buncombe,35.5971,-82.5565
28802,Asheville,NC,Buncombe,35.6237,-82.6671
28803,Asheville,NC,Buncombe,35.5393,-82.518
28804,Asheville,NC,Buncombe,35.6374,-82.5646
28805,Asheville,NC,Buncombe,35.6004,-82.4918
28806,Asheville,NC,Buncombe,35.5808,-82.6078
28810,Asheville,NC,Buncombe,35.6203,-82.5286
28813,Asheville,NC,Buncombe,35.5004,-82.5026
28814,Asheville,NC,Buncombe,35.6648,-82.4927
28815,Asheville,NC,Buncombe,35.6203,-82.5286
28816,Asheville,NC,Buncombe,35.6203,-82.5286
28901,Andrews,NC,Cherokee,35.1959,-83.8228
28902,Brasstown,NC,Clay,35.0261,-83.9567
28903,Culberson,NC,Cherokee,34.9917,-84.1677
28904,Hayesville,NC,Clay,35.0417,-83.7867
28905,Marble,NC,Cherokee,35.1475,-83.9381
28906,Murphy,NC,Cherokee,35.1312,-84.0388
28909,Warne,NC,Clay,35.0024,-83.9045
29001,Alcolu,SC,Clarendon,33.7684,-80.1788
29002,Ballentine,SC,Richland,34.1265,-81.2348
29003,Bamberg,SC,Bamberg,33.2779,-81.0177
29006,Batesburg,SC,Lexington,33.8702,-81.5505
29009,Bethune,SC,Kershaw,34.4201,-80.3662
29010,Bishopville,SC,Lee,34.2241,-80.275
29014,Blackstock,SC,Chester,34.5779,-81.1249
29015,Blair,SC,Fairfield,34.4967,-81.3459
29016,Blythewood,SC,Richland,34.1911,-80.9758
29018,Bowman,SC,Orangeburg,33.3475,-80.6709
29020,Camden,SC,Kershaw,34.2696,-80.591
29021,Camden,SC,Kershaw,34.2974,-80.6089
29030,Cameron,SC,Calhoun,33.5703,-80.7081
29031,Carlisle,SC,Union,34.567,-81.4814
29032,Cassatt,SC,Kershaw,34.3424,-80.5
29033,Cayce,SC,Lexington,33.9626,-81.0671
29036,Chapin,SC,Lexington,34.1312,-81.3318
29037,Chappells,SC,Newberry,34.1856,-81.8644
29038,Cope,SC,Orangeburg,33.3726,-80.9631
29039,Cordova,SC,Orangeburg,33.4275,-80.8857
29040,Dalzell,SC,Sumter,34.0144,-80.4665
29041,Davis Station,SC,Clarendon,33.6027,-80.2645
29042,Denmark,SC,Bamberg,33.3209,-81.1407
29044,Eastover,SC,Richland,33.9153,-80.6996
29045,Elgin,SC,Kershaw,34.162,-80.8113
29046,Elliott,SC,Lee,34.1071,-80.1637
29047,Elloree,SC,Orangeburg,33.531,-80.572
29048,Eutawville,SC,Orangeburg,33.3922,-80.32
29051,Gable,SC,Clarendon,33.8644,-80.1276
29052,Gadsden,SC,Richland,33.8455,-80.7532
29053,Gaston,SC,Lexington,33.8337,-81.1174
29054,Gilbert,SC,Lexington,33.9581,-81.3914
29055,Great Falls,SC,Chester,34.5705,-80.9133
29056,Greeleyville,SC,Williamsburg,33.5966,-79.9802
29058,Heath Springs,SC,Lancaster,34.6024,-80.7103
29059,Holly Hill,SC,Orangeburg,33.3276,-80.4024
29061,Hopkins,SC,Richland,33.9349,-80.8449
29062,Horatio,SC,Sumter,34.0213,-80.5659
29063,Irmo,SC,Richland,34.1103,-81.1966
29065,Jenkinsville,SC,Fairfield,34.2717,-81.2712
29067,Kershaw,SC,Lancaster,34.5578,-80.5546
29069,Lamar,SC,Darlington,34.1862,-80.0963
29070,Leesville,SC,Lexington,33.9132,-81.4598
29071,Lexington,SC,Lexington,33.9815,-81.2362
29072,Lexington,SC,Lexington,33.9724,-81.2359
29073,Lexington,SC,Lexington,33.8632,-81.2351
29074,Liberty Hill,SC,Kershaw,34.457,-80.7892
29075,Little Mountain,SC,Newberry,34.1676,-81.4184
29078,Lugoff,SC,Kershaw,34.2296,-80.7147
29079,Lydia,SC,Darlington,34.289,-80.1123
29080,Lynchburg,SC,Lee,34.0526,-80.0988
29081,Ehrhardt,SC,Bamberg,33.1044,-81.0221
29082,Lodge,SC,Colleton,33.0377,-80.9417
29101,Mc Bee,SC,Chesterfield,34.4606,-80.2544
29102,Manning,SC,Clarendon,33.6184,-80.2116
29104,Mayesville,SC,Sumter,33.9502,-80.2173
29105,Monetta,SC,Saluda,33.8084,-81.5956
29107,Neeses,SC,Orangeburg,33.5318,-81.1232
29108,Newberry,SC,Newberry,34.2847,-81.6157
29111,New Zion,SC,Clarendon,33.7957,-80.0148
29112,North,SC,Orangeburg,33.6211,-81.0601
29113,Norway,SC,Orangeburg,33.4534,-81.1097
29114,Olanta,SC,Florence,33.9285,-79.9153
29115,Orangeburg,SC,Orangeburg,33.5025,-80.8593
29116,Orangeburg,SC,Orangeburg,33.4959,-80.8246
29117,Orangeburg,SC,Orangeburg,33.442,-80.7975
29118,Orangeburg,SC,Orangeburg,33.5675,-80.9248
29122,Peak,SC,Newberry,34.2386,-81.3271
29123,Pelion,SC,Lexington,33.7766,-81.2502
29125,Pinewood,SC,Sumter,33.7642,-80.4978
29126,Pomaria,SC,Newberry,34.3063,-81.45
29127,Prosperity,SC,Newberry,34.1832,-81.5324
29128,Rembert,SC,Sumter,34.1085,-80.4945
29129,Ridge Spring,SC,Saluda,33.8714,-81.6559
29130,Ridgeway,SC,Fairfield,34.3167,-80.9288
29132,Rion,SC,Fairfield,34.3074,-81.1252
29133,Rowesville,SC,Orangeburg,33.3703,-80.8331
29135,Saint Matthews,SC,Calhoun,33.6967,-80.8678
29137,Salley,SC,Aiken,33.5972,-81.3184
29138,Saluda,SC,Saluda,34.0175,-81.7754
29142,Santee,SC,Orangeburg,33.4835,-80.4805
29143,Sardinia,SC,Clarendon,33.8343,-80.0829
29145,Silverstreet,SC,Newberry,34.2207,-81.7741
29146,Springfield,SC,Orangeburg,33.5343,-81.2499
29147,State Park,SC,Richland,34.0907,-80.9662
29148,Summerton,SC,Clarendon,33.5946,-80.3606
29150,Sumter,SC,Sumter,33.9137,-80.3542
29151,Sumter,SC,Sumter,33.8999,-80.3743
29152,Shaw Afb,SC,Sumter,33.9204,-80.3415
29153,Sumter,SC,Sumter,33.9446,-80.3206
29154,Sumter,SC,Sumter,33.8821,-80.4028
29160,Swansea,SC,Lexington,33.7339,-81.0933
29161,Timmonsville,SC,Florence,34.1012,-79.9378
29162,Turbeville,SC,Clarendon,33.8907,-80.0184
29163,Vance,SC,Orangeburg,33.4139,-80.4617
29164,Wagener,SC,Aiken,33.6494,-81.3995
29166,Ward,SC,Saluda,33.8849,-81.7283
29168,Wedgefield,SC,Sumter,33.8953,-80.498
29169,West Columbia,SC,Lexington,33.995,-81.0888
29170,West Columbia,SC,Lexington,33.9568,-81.1405
29171,West Columbia,SC,Lexington,33.9252,-81.2483
29172,West Columbia,SC,Lexington,33.9,-81.091
29175,Westville,SC,Kershaw,34.4418,-80.6033
29177,White Rock,SC,Richland,34.1504,-81.2601
29178,Whitmire,SC,Newberry,34.4955,-81.606
29180,Winnsboro,SC,Fairfield,34.381,-81.109
29201,Columbia,SC,Richland,34.0004,-81.0334
29202,Columbia,SC,Richland,33.9625,-80.9797
29203,Columbia,SC,Richland,34.0635,-81.0265
29204,Columbia,SC,Richland,34.026,-81.0046
29205,Columbia,SC,Richland,33.9903,-80.9997
29206,Columbia,SC,Richland,34.0247,-80.9532
29207,Columbia,SC,Richland,34.0197,-80.9391
29208,Columbia,SC,Richland,33.9937,-81.0199
29209,Columbia,SC,Richland,33.9659,-80.9355
29210,Columbia,SC,Richland,34.0479,-81.1101
29211,Columbia,SC,Richland,34.0007,-81.0348
29212,Columbia,SC,Lexington,34.0726,-81.1796
29214,Columbia,SC,Richland,34.0007,-81.0348
29215,Columbia,SC,Richland,34.006,-80.9708
29216,Columbia,SC,Richland,34.0007,-81.0348
29217,Columbia,SC,Richland,34.0007,-81.0348
29218,Columbia,SC,Richland,34.0007,-81.0348
29219,Columbia,SC,Richland,34.006,-80.9708
29220,Columbia,SC,Richland,34.0007,-81.0348
29221,Columbia,SC,Richland,34.006,-80.9708
29222,Columbia,SC,Richland,34.006,-80.9708
29223,Columbia,SC,Richland,34.0853,-80.9167
29224,Columbia,SC,Richland,34.006,-80.9708
29225,Columbia,SC,Richland,34.006,-80.9708
29226,Columbia,SC,Richland,34.006,-80.9708
29227,Columbia,SC,Richland,34.006,-80.9708
29228,Columbia,SC,Lexington,33.9252,-81.2483
29229,Columbia,SC,Richland,34.1388,-80.8892
29230,Columbia,SC,Richland,34.1075,-81.0626
29240,Columbia,SC,Richland,34.006,-80.9708
29250,Columbia,SC,Richland,34.006,-80.9708
29260,Columbia,SC,Richland,34.006,-80.9708
29290,Columbia,SC,Richland,34.006,-80.9708
29292,Columbia,SC,Richland,34.006,-80.9708
29301,Spartanburg,SC,Spartanburg,34.9352,-81.9654
29302,Spartanburg,SC,Spartanburg,34.8939,-81.834
29303,Spartanburg,SC,Spartanburg,34.9803,-81.9168
29304,Spartanburg,SC,Spartanburg,34.9166,-81.8639
29305,Spartanburg,SC,Spartanburg,34.9496,-81.932
29306,Spartanburg,SC,Spartanburg,34.8937,-81.9228
29307,Spartanburg,SC,Spartanburg,34.9839,-81.8313
29316,Boiling Springs,SC,Spartanburg,35.0465,-81.9818
29319,Spartanburg,SC,Spartanburg,34.9496,-81.932
29320,Arcadia,SC,Spartanburg,34.9572,-81.9916
29321,Buffalo,SC,Union,34.7247,-81.6826
29322,Campobello,SC,Spartanburg,35.108,-82.1403
29323,Chesnee,SC,Spartanburg,35.1154,-81.8678
29324,Clifton,SC,Spartanburg,34.9906,-81.8327
29325,Clinton,SC,Laurens,34.4707,-81.8772
29329,Converse,SC,Spartanburg,34.9921,-81.8348
29330,Cowpens,SC,Spartanburg,35.039,-81.822
29331,Cross Anchor,SC,Spartanburg,34.6383,-81.8567
29332,Cross Hill,SC,Laurens,34.2693,-81.9843
29333,Drayton,SC,Spartanburg,34.9685,-81.9064
29334,Duncan,SC,Spartanburg,34.9176,-82.1258
29335,Enoree,SC,Spartanburg,34.671,-81.9237
29336,Fairforest,SC,Spartanburg,34.9565,-82.0101
29338,Fingerville,SC,Spartanburg,34.9994,-82.0571
29340,Gaffney,SC,Cherokee,35.0615,-81.6491
29341,Gaffney,SC,Cherokee,35.0999,-81.7056
29342,Gaffney,SC,Cherokee,34.9963,-81.6524
29346,Glendale,SC,Spartanburg,34.9448,-81.8376
29348,Gramling,SC,Spartanburg,35.0768,-82.1326
29349,Inman,SC,Spartanburg,35.0528,-82.054
29351,Joanna,SC,Laurens,34.4068,-81.8191
29353,Jonesville,SC,Union,34.8125,-81.6431
29355,Kinards,SC,Newberry,34.3804,-81.7773
29356,Landrum,SC,Spartanburg,35.1565,-82.2115
29360,Laurens,SC,Laurens,34.499,-82.0143
29364,Lockhart,SC,Union,34.7865,-81.462
29365,Lyman,SC,Spartanburg,34.9684,-82.1435
29368,Mayo,SC,Spartanburg,35.084,-81.8598
29369,Moore,SC,Spartanburg,34.8646,-82.0215
29370,Mountville,SC,Laurens,34.3408,-81.9584
29372,Pacolet,SC,Spartanburg,34.9017,-81.7587
29373,Pacolet Mills,SC,Spartanburg,34.9226,-81.7426
29374,Pauline,SC,Spartanburg,34.7855,-81.8492
29375,Reidville,SC,Spartanburg,34.8636,-82.1101
29376,Roebuck,SC,Spartanburg,34.8688,-81.9526
29377,Startex,SC,Spartanburg,34.9285,-82.099
29378,Una,SC,Spartanburg,34.853,-81.7727
29379,Union,SC,Union,34.7269,-81.6202
29384,Waterloo,SC,Laurens,34.3367,-82.088
29385,Wellford,SC,Spartanburg,34.9514,-82.0927
29386,White Stone,SC,Spartanburg,34.8882,-81.969
29388,Woodruff,SC,Spartanburg,34.7579,-82.0447
29395,Jonesville,SC,Union,34.8466,-81.7227
29401,Charleston,SC,Charleston,32.7795,-79.9371
29402,Charleston,SC,Charleston,32.7766,-79.9309
29403,Charleston,SC,Charleston,32.7976,-79.9493
29404,Charleston Afb,SC,Charleston,32.8982,-80.0686
29405,North Charleston,SC,Charleston,32.853,-79.9913
29406,Charleston,SC,Charleston,32.9352,-80.0325
29407,Charleston,SC,Charleston,32.7993,-80.006
29409,Charleston,SC,Charleston,32.7961,-79.9605
29410,Hanahan,SC,Berkeley,32.9185,-80.022
29412,Charleston,SC,Charleston,32.718,-79.9537
29413,Charleston,SC,Charleston,32.8488,-79.8577
29414,Charleston,SC,Charleston,32.8215,-80.0568
29415,North Charleston,SC,Charleston,32.8546,-79.9748
29416,Charleston,SC,Charleston,32.8488,-79.8577
29417,Charleston,SC,Charleston,32.8488,-79.8577
29418,North Charleston,SC,Charleston,32.8929,-80.0458
29419,North Charleston,SC,Charleston,32.8546,-79.9748
29420,North Charleston,SC,Dorchester,32.9336,-80.1026
29422,Charleston,SC,Charleston,32.8488,-79.8577
29423,Charleston,SC,Charleston,32.8488,-79.8577
29424,Charleston,SC,Charleston,32.7831,-79.937
29425,Charleston,SC,Charleston,32.7862,-79.9471
29426,Adams Run,SC,Charleston,32.779,-80.3288
29429,Awendaw,SC,Charleston,33.0063,-79.6561
29431,Bonneau,SC,Berkeley,33.2703,-79.8736
29432,Branchville,SC,Orangeburg,33.2628,-80.8059
29433,Canadys,SC,Colleton,33.0614,-80.6312
29434,Cordesville,SC,Berkeley,33.1362,-79.8826
29435,Cottageville,SC,Colleton,32.9612,-80.4794
29436,Cross,SC,Berkeley,33.3364,-80.1859
29437,Dorchester,SC,Dorchester,33.1247,-80.4034
29438,Edisto Island,SC,Colleton,32.5486,-80.307
29439,Folly Beach,SC,Charleston,32.663,-79.927
29440,Georgetown,SC,Georgetown,33.4308,-79.3235
29442,Georgetown,SC,Georgetown,33.4037,-79.2264
29445,Goose Creek,SC,Berkeley,33.058,-80.0101
29446,Green Pond,SC,Colleton,32.6628,-80.528
29447,Grover,SC,Dorchester,33.1052,-80.5948
29448,Harleyville,SC,Dorchester,33.2205,-80.4501
29449,Hollywood,SC,Charleston,32.7105,-80.2744
29450,Huger,SC,Berkeley,33.0439,-79.7841
29451,Isle Of Palms,SC,Charleston,32.7943,-79.7729
29452,Jacksonboro,SC,Colleton,32.7305,-80.4609
29453,Jamestown,SC,Berkeley,33.2221,-79.6282
29455,Johns Island,SC,Charleston,32.7924,-80.1081
29456,Ladson,SC,Berkeley,32.993,-80.1257
29457,Johns Island,SC,Charleston,32.7924,-80.1081
29458,Mc Clellanville,SC,Charleston,33.1194,-79.5074
29461,Moncks Corner,SC,Berkeley,33.1971,-80.0233
29464,Mount Pleasant,SC,Charleston,32.8473,-79.8206
29465,Mount Pleasant,SC,Charleston,32.7941,-79.8626
29466,Mount Pleasant,SC,Charleston,32.8674,-79.8049
29468,Pineville,SC,Berkeley,33.4199,-80.0932
29469,Pinopolis,SC,Berkeley,33.2241,-80.0398
29470,Ravenel,SC,Charleston,32.7881,-80.2223
29471,Reevesville,SC,Dorchester,33.1872,-80.6672
29472,Ridgeville,SC,Dorchester,33.108,-80.3086
29474,Round O,SC,Colleton,32.9405,-80.5739
29475,Ruffin,SC,Colleton,33.0103,-80.8137
29476,Russellville,SC,Berkeley,33.3971,-79.9717
29477,Saint George,SC,Dorchester,33.1845,-80.5732
29479,Saint Stephen,SC,Berkeley,33.3362,-79.9236
29481,Smoaks,SC,Colleton,33.0963,-80.813
29482,Sullivans Island,SC,Charleston,32.7637,-79.8399
29483,Summerville,SC,Dorchester,33.028,-80.1739
29484,Summerville,SC,Dorchester,33.0023,-80.2267
29485,Summerville,SC,Dorchester,32.9756,-80.1831
29486,Summerville,SC,Berkeley,33.0185,-80.1756
29487,Wadmalaw Island,SC,Charleston,32.6529,-80.1829
29488,Walterboro,SC,Colleton,32.9052,-80.6668
29492,Charleston,SC,Berkeley,32.9668,-79.8528
29493,Williams,SC,Colleton,33.0327,-80.8445
29501,Florence,SC,Florence,34.1838,-79.7728
29502,Florence,SC,Florence,34.201,-79.7847
29503,Florence,SC,Florence,34.063,-79.6506
29504,Florence,SC,Florence,34.0416,-79.6933
29505,Florence,SC,Florence,34.1231,-79.6893
29506,Florence,SC,Florence,34.2153,-79.6468
29510,Andrews,SC,Georgetown,33.4525,-79.5604
29511,Aynor,SC,Horry,33.9823,-79.1777
29512,Bennettsville,SC,Marlboro,34.6255,-79.6898
29516,Blenheim,SC,Marlboro,34.5171,-79.6442
29518,Cades,SC,Williamsburg,33.7886,-79.848
29519,Centenary,SC,Marion,34.027,-79.3537
29520,Cheraw,SC,Chesterfield,34.6863,-79.9174
29525,Clio,SC,Marlboro,34.5805,-79.5453
29526,Conway,SC,Horry,33.8731,-79.0557
29527,Conway,SC,Horry,33.7827,-79.1473
29528,Conway,SC,Horry,33.9358,-78.9192
29530,Coward,SC,Florence,33.9905,-79.7515
29532,Darlington,SC,Darlington,34.3003,-79.8732
29536,Dillon,SC,Dillon,34.4146,-79.377
29540,Darlington,SC,Darlington,34.3843,-79.8422
29541,Effingham,SC,Florence,34.0946,-79.7918
29543,Fork,SC,Dillon,34.2873,-79.2501
29544,Galivants Ferry,SC,Horry,34.0563,-79.2464
29545,Green Sea,SC,Horry,34.1668,-78.9589
29546,Gresham,SC,Marion,33.9069,-79.3564
29547,Hamer,SC,Dillon,34.4849,-79.3502
29550,Hartsville,SC,Darlington,34.3756,-80.0842
29551,Hartsville,SC,Darlington,34.3659,-80.1324
29554,Hemingway,SC,Williamsburg,33.7419,-79.4489
29555,Johnsonville,SC,Florence,33.8299,-79.4783
29556,Kingstree,SC,Williamsburg,33.6878,-79.7832
29560,Lake City,SC,Florence,33.8655,-79.7418
29563,Lake View,SC,Dillon,34.3445,-79.1929
29564,Lane,SC,Williamsburg,33.5083,-79.8715
29565,Latta,SC,Dillon,34.3398,-79.4417
29566,Little River,SC,Horry,33.8768,-78.6508
29567,Little Rock,SC,Dillon,34.5613,-79.4335
29568,Longs,SC,Horry,33.9064,-78.7934
29569,Loris,SC,Horry,34.0558,-78.9161
29570,Mc Coll,SC,Marlboro,34.6704,-79.5597
29571,Marion,SC,Marion,34.1562,-79.3898
29572,Myrtle Beach,SC,Horry,33.7587,-78.8044
29574,Mullins,SC,Marion,34.2044,-79.2542
29575,Myrtle Beach,SC,Horry,33.6286,-78.9736
29576,Murrells Inlet,SC,Georgetown,33.5507,-79.0528
29577,Myrtle Beach,SC,Horry,33.6994,-78.9137
29578,Myrtle Beach,SC,Horry,33.7389,-78.9996
29579,Myrtle Beach,SC,Horry,33.7377,-78.9787
29580,Nesmith,SC,Williamsburg,33.6625,-79.5589
29581,Nichols,SC,Horry,34.2426,-79.1625
29582,North Myrtle Beach,SC,Horry,33.8343,-78.6606
29583,Pamplico,SC,Florence,33.9922,-79.5929
29584,Patrick,SC,Chesterfield,34.5598,-80.065
29585,Pawleys Island,SC,Georgetown,33.4508,-79.1341
29587,Myrtle Beach,SC,Horry,33.6211,-78.9632
29588,Myrtle Beach,SC,Horry,33.7226,-78.9782
29589,Rains,SC,Marion,34.1053,-79.3221
29590,Salters,SC,Williamsburg,33.5611,-79.83
29591,Scranton,SC,Florence,33.9281,-79.7731
29592,Sellers,SC,Marion,34.258,-79.4783
29593,Society Hill,SC,Darlington,34.4512,-79.8865
29594,Tatum,SC,Marlboro,34.6405,-79.5869
29596,Wallace,SC,Marlboro,34.7307,-79.8011
29597,North Myrtle Beach,SC,Horry,33.816,-78.68
29598,North Myrtle Beach,SC,Horry,33.816,-78.68
29601,Greenville,SC,Greenville,34.8472,-82.406
29602,Greenville,SC,Greenville,34.8007,-82.3956
29603,Greenville,SC,Greenville,34.8377,-82.3715
29604,Greenville,SC,Greenville,34.8497,-82.4538
29605,Greenville,SC,Greenville,34.8001,-82.3932
29606,Greenville,SC,Greenville,34.8497,-82.4538
29607,Greenville,SC,Greenville,34.8285,-82.3516
29608,Greenville,SC,Greenville,34.8497,-82.4538
29609,Greenville,SC,Greenville,34.8921,-82.4002
29610,Greenville,SC,Greenville,34.8497,-82.4538
29611,Greenville,SC,Greenville,34.8533,-82.4493
29612,Greenville,SC,Greenville,34.8497,-82.4538
29613,Greenville,SC,Greenville,34.9249,-82.4331
29614,Greenville,SC,Greenville,34.8724,-82.3626
29615,Greenville,SC,Greenville,34.8661,-82.3198
29616,Greenville,SC,Greenville,34.8526,-82.394
29617,Greenville,SC,Greenville,34.912,-82.4666
29620,Abbeville,SC,Abbeville,34.1819,-82.3785
29621,Anderson,SC,Anderson,34.5261,-82.6304
29622,Anderson,SC,Anderson,34.5034,-82.6501
29623,Anderson,SC,Anderson,34.4381,-82.8354
29624,Anderson,SC,Anderson,34.4373,-82.6251
29625,Anderson,SC,Anderson,34.5271,-82.7087
29626,Anderson,SC,Anderson,34.4596,-82.7614
29627,Belton,SC,Anderson,34.5087,-82.5101
29628,Calhoun Falls,SC,Abbeville,34.0999,-82.5805
29630,Central,SC,Pickens,34.7401,-82.7947
29631,Clemson,SC,Pickens,34.6831,-82.825
29632,Clemson,SC,Pickens,34.6834,-82.8374
29633,Clemson,SC,Pickens,34.6834,-82.8374
29634,Clemson,SC,Pickens,34.8474,-82.7101
29635,Cleveland,SC,Greenville,35.0654,-82.6093
29636,Conestee,SC,Greenville,34.7682,-82.3498
29638,Donalds,SC,Abbeville,34.3304,-82.3367
29639,Due West,SC,Abbeville,34.3344,-82.4002
29640,Easley,SC,Pickens,34.829,-82.5796
29641,Easley,SC,Pickens,34.8135,-82.6531
29642,Easley,SC,Pickens,34.7901,-82.5937
29643,Fair Play,SC,Oconee,34.5112,-82.9854
29644,Fountain Inn,SC,Greenville,34.6578,-82.2441
29645,Gray Court,SC,Laurens,34.5953,-82.1147
29646,Greenwood,SC,Greenwood,34.1758,-82.1562
29647,Greenwood,SC,Greenwood,34.1788,-82.1631
29648,Greenwood,SC,Greenwood,34.2124,-82.1681
29649,Greenwood,SC,Greenwood,34.223,-82.1582
29650,Greer,SC,Greenville,34.8968,-82.2674
29651,Greer,SC,Greenville,34.9453,-82.2209
29652,Greer,SC,Greenville,34.9387,-82.2271
29653,Hodges,SC,Greenwood,34.2882,-82.2142
29654,Honea Path,SC,Anderson,34.4417,-82.4255
29655,Iva,SC,Anderson,34.3198,-82.6574
29656,La France,SC,Anderson,34.6252,-82.7654
29657,Liberty,SC,Pickens,34.7872,-82.6974
29658,Long Creek,SC,Oconee,34.7634,-83.2776
29659,Lowndesville,SC,Abbeville,34.2126,-82.6496
29661,Marietta,SC,Greenville,35.0296,-82.5136
29662,Mauldin,SC,Greenville,34.7807,-82.3035
29664,Mountain Rest,SC,Oconee,34.8541,-83.1134
29665,Newry,SC,Oconee,34.7247,-82.9106
29666,Ninety Six,SC,Greenwood,34.1652,-82.0292
29667,Norris,SC,Pickens,34.7648,-82.7567
29669,Pelzer,SC,Anderson,34.6461,-82.4673
29670,Pendleton,SC,Anderson,34.6369,-82.7406
29671,Pickens,SC,Pickens,34.9024,-82.7058
29672,Seneca,SC,Oconee,34.774,-82.9457
29673,Piedmont,SC,Greenville,34.7244,-82.4702
29675,Richland,SC,Oconee,34.7641,-83.0883
29676,Salem,SC,Oconee,34.8728,-82.9607
29677,Sandy Springs,SC,Anderson,34.5975,-82.7568
29678,Seneca,SC,Oconee,34.6828,-82.9362
29679,Seneca,SC,Oconee,34.6857,-82.9532
29680,Simpsonville,SC,Greenville,34.6962,-82.2893
29681,Simpsonville,SC,Greenville,34.7512,-82.255
29682,Six Mile,SC,Pickens,34.8283,-82.8278
29683,Slater,SC,Greenville,35.0289,-82.4941
29684,Starr,SC,Anderson,34.3962,-82.6897
29685,Sunset,SC,Pickens,34.9706,-82.8076
29686,Tamassee,SC,Oconee,34.897,-83.0375
29687,Taylors,SC,Greenville,34.9245,-82.3197
29688,Tigerville,SC,Greenville,35.0477,-82.353
29689,Townville,SC,Anderson,34.5226,-82.8963
29690,Travelers Rest,SC,Greenville,35.0039,-82.4272
29691,Walhalla,SC,Oconee,34.7648,-83.064
29692,Ware Shoals,SC,Greenwood,34.4025,-82.2678
29693,Westminster,SC,Oconee,34.6965,-83.1535
29695,Hodges,SC,Greenwood,34.2876,-82.2443
29696,West Union,SC,Oconee,34.7516,-83.0399
29697,Williamston,SC,Anderson,34.6206,-82.511
29702,Blacksburg,SC,Cherokee,35.1095,-81.4942
29703,Bowling Green,SC,York,35.1499,-81.2123
29704,Catawba,SC,York,34.8507,-80.9342
29706,Chester,SC,Chester,34.7149,-81.2186
29707,Fort Mill,SC,Lancaster,34.9773,-80.8584
29708,Fort Mill,SC,York,35.0502,-80.9908
29709,Chesterfield,SC,Chesterfield,34.7278,-80.0958
29710,Clover,SC,York,35.1065,-81.2201
29712,Edgemoor,SC,Chester,34.797,-80.9891
29714,Fort Lawn,SC,Chester,34.7006,-80.9092
29715,Fort Mill,SC,York,35.0108,-80.9266
29716,Fort Mill,SC,York,35.0074,-80.9451
29717,Hickory Grove,SC,York,34.9708,-81.4306
29718,Jefferson,SC,Chesterfield,34.6546,-80.3639
